age,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,target
22,13,4,9,4,1,0,0,20,0
58,6,2,2,0,1,0,0,40,0
23,9,4,13,4,1,0,0,50,0
39,9,4,5,1,1,0,0,40,0
27,11,4,2,3,1,0,0,38,0
54,9,2,13,0,1,0,0,40,1
33,13,4,9,1,0,0,0,45,0
46,9,2,0,5,0,0,0,40,1
37,9,4,4,1,1,0,0,40,0
36,9,4,7,1,0,0,0,18,0
59,9,2,0,5,0,0,0,38,1
34,9,0,10,4,1,0,0,40,0
53,16,2,3,0,1,0,0,70,1
51,13,4,11,1,1,0,0,55,1
32,6,5,7,4,0,0,0,42,0
31,10,3,7,2,1,0,0,40,0
22,10,2,11,5,0,0,0,30,0
47,13,0,11,1,0,0,0,50,0
32,9,4,6,1,1,0,0,40,0
26,10,4,4,1,0,0,0,38,0
37,3,5,4,1,1,0,0,32,0
31,9,0,2,4,1,0,0,55,0
37,11,2,12,5,0,0,0,24,1
55,9,4,11,1,1,0,0,38,0
23,11,0,12,1,1,0,0,56,0
36,10,0,0,4,0,0,0,40,0
43,13,2,11,0,1,0,0,50,1
54,10,4,12,1,1,0,0,40,0
28,11,4,6,1,0,0,1669,42,0
40,11,2,3,0,1,0,0,50,1
41,10,2,3,0,1,0,0,60,0
40,13,4,11,1,0,0,0,55,1
42,10,0,0,1,0,0,0,38,0
61,9,2,4,0,1,0,2352,50,0
18,8,4,6,3,1,0,0,30,0
48,11,2,12,0,1,0,0,50,1
41,13,2,12,0,1,0,0,40,0
23,9,4,11,1,0,2463,0,40,0
60,9,2,13,0,1,0,0,60,1
22,10,4,7,2,1,0,0,20,0
61,9,2,6,0,1,0,0,40,0
25,9,4,6,1,1,0,0,40,0
46,14,4,12,1,1,0,0,35,1
43,13,2,3,0,1,0,1902,40,1
43,12,0,2,1,1,0,0,40,0
24,9,4,7,3,1,0,1721,30,0
68,7,4,4,4,1,0,0,20,0
31,9,0,0,4,0,0,0,38,0
17,7,4,11,3,0,0,0,20,0
32,9,2,2,0,1,5178,0,48,1
33,13,2,9,0,1,3103,0,47,1
64,13,2,9,0,1,0,0,40,1
20,9,4,13,3,1,0,0,30,0
30,9,5,7,3,0,0,0,36,0
43,10,0,3,1,1,0,0,45,0
22,10,4,0,3,1,0,0,40,0
17,6,4,4,3,1,0,0,20,0
47,9,2,7,5,0,0,0,75,0
41,11,4,9,1,0,0,0,60,0
56,10,2,2,0,1,0,0,50,1
64,9,2,13,0,1,0,0,45,0
47,9,2,13,0,1,0,0,50,1
48,11,4,0,4,1,0,0,40,0
31,14,4,9,1,0,0,0,46,0
29,11,4,12,3,1,0,0,40,0
30,9,6,0,1,0,0,0,40,0
32,9,2,3,0,1,0,1672,60,0
57,9,6,13,4,1,0,653,42,1
62,9,6,7,1,0,0,0,40,0
39,9,5,6,4,0,0,0,24,0
43,10,4,0,1,1,0,0,25,0
24,13,4,11,3,1,0,0,40,0
53,10,2,0,5,0,4386,0,40,1
26,10,4,5,3,1,0,0,40,0
73,9,2,3,0,1,0,0,40,0
55,9,2,6,0,1,0,0,40,0
25,9,0,0,1,1,0,0,40,0
41,13,0,9,1,0,0,0,50,1
24,13,4,3,1,1,0,0,50,0
63,9,6,4,1,1,0,0,6,0
17,7,4,11,3,1,0,0,20,0
35,10,2,2,0,1,0,0,50,0
51,10,2,9,0,1,0,0,40,1
62,13,6,9,1,0,0,0,48,0
55,9,2,2,0,1,4386,0,40,1
43,10,0,9,1,1,0,0,40,0
40,9,0,7,1,0,0,0,50,0
37,13,2,3,0,1,0,0,45,1
39,13,2,2,0,1,0,0,40,0
31,9,4,2,3,1,0,0,18,0
61,14,6,9,1,0,0,0,40,1
26,11,0,0,1,0,0,0,55,0
46,9,2,11,0,1,0,0,50,0
26,13,4,9,1,0,0,0,40,0
48,16,0,9,3,1,0,0,50,1
34,9,4,13,3,1,0,0,40,0
34,9,4,0,3,0,0,0,40,0
59,9,2,7,0,1,0,0,40,1
34,13,4,9,3,0,0,0,40,0
49,13,4,3,1,0,0,0,56,1
18,7,4,0,3,0,0,0,20,0
43,9,2,4,0,1,0,0,40,0
48,7,2,3,0,1,0,0,50,0
28,10,2,3,0,1,0,0,70,0
33,9,2,6,0,1,0,0,40,0
24,10,4,11,1,0,0,0,15,0
21,6,4,5,1,1,0,0,40,0
17,7,4,11,3,1,0,0,28,0
39,10,2,4,0,1,0,0,50,1
29,13,5,9,3,1,0,0,40,0
44,13,2,3,0,1,0,0,40,1
24,10,4,13,3,1,0,0,50,0
71,14,2,11,0,1,10605,0,40,1
51,13,2,11,0,1,0,2415,40,1
55,3,0,7,4,1,0,0,25,0
41,13,2,3,0,1,0,0,60,1
23,9,4,5,4,0,0,0,7,0
38,11,0,0,4,0,0,0,40,0
39,9,2,13,0,1,0,0,40,1
19,9,4,0,1,0,0,0,30,0
49,5,0,6,1,0,0,0,40,0
32,13,2,0,2,1,0,0,40,1
27,9,2,2,0,1,0,0,70,0
38,13,2,11,0,1,0,0,50,1
33,10,2,2,5,0,0,0,60,0
23,13,4,3,3,1,0,0,28,0
54,9,2,11,0,1,0,0,40,0
29,11,0,12,1,0,2174,0,45,0
35,13,4,3,1,1,0,0,40,0
28,11,2,0,5,0,0,0,40,0
37,13,2,9,0,1,7688,0,50,1
42,15,2,4,0,1,0,0,65,1
40,14,2,9,0,1,0,0,40,0
47,10,0,11,3,1,0,0,55,0
22,13,4,3,3,0,0,0,50,0
30,13,2,3,0,1,0,0,45,1
28,9,2,12,0,1,0,0,40,0
63,4,2,7,0,1,0,0,55,0
51,5,2,2,0,1,0,0,20,0
22,9,4,5,3,0,0,0,40,0
35,9,4,11,1,1,0,0,45,0
46,9,0,6,1,0,0,0,38,0
37,10,0,6,1,1,0,0,52,0
24,13,4,9,3,1,0,0,15,0
37,9,0,5,3,1,0,0,10,0
53,10,2,12,0,1,0,0,40,0
27,9,4,11,1,1,0,0,30,0
38,10,0,2,1,1,0,0,44,0
53,6,2,4,0,1,0,0,60,0
34,10,4,2,1,1,0,0,40,0
23,9,4,11,3,1,0,0,40,0
39,13,2,3,0,1,15024,0,45,1
43,14,2,9,5,0,0,0,50,0
67,9,2,3,0,1,0,0,40,1
81,9,2,3,0,1,0,0,30,0
21,10,4,7,3,1,0,0,20,0
23,10,4,11,1,1,0,0,25,0
25,10,4,13,4,1,0,0,40,0
42,3,2,6,5,0,0,0,38,0
38,10,2,0,5,0,0,0,40,0
32,9,2,6,0,1,0,0,40,0
37,9,2,6,0,1,0,0,40,0
51,14,2,3,0,1,0,0,60,1
22,10,4,11,1,0,0,0,42,0
33,2,3,8,1,0,0,0,40,0
42,9,0,6,1,1,0,0,55,0
51,1,2,7,0,1,0,0,40,0
23,9,2,0,5,0,0,0,40,0
37,7,2,6,0,1,3103,0,44,1
37,9,2,2,0,1,0,0,99,1
47,14,4,9,1,0,0,0,25,0
41,15,2,9,0,1,0,2415,40,1
33,9,2,2,0,1,0,0,30,0
31,13,4,11,1,1,0,0,40,1
31,12,0,7,4,0,0,0,40,0
35,9,2,6,0,1,0,0,40,0
38,9,2,3,0,1,0,0,40,1
18,9,4,7,1,0,0,0,45,0
20,9,2,6,0,1,0,0,40,0
54,10,0,3,4,0,0,0,35,0
40,10,0,0,4,0,0,0,40,0
36,13,2,3,5,0,0,1977,45,1
43,10,0,2,4,1,0,0,35,0
44,10,0,4,4,1,0,0,40,0
44,9,2,9,5,0,0,0,40,1
43,14,2,3,0,1,0,0,43,1
51,4,6,7,4,0,0,0,40,0
18,9,4,7,3,0,0,0,20,0
51,10,2,3,0,1,0,0,40,0
44,10,2,11,0,1,0,0,70,1
33,6,0,13,1,1,0,0,40,0
33,13,2,3,0,1,0,0,40,1
42,12,2,3,0,1,0,0,40,1
25,10,2,9,0,1,0,0,45,0
32,9,0,6,1,0,0,0,38,0
32,13,2,2,0,1,0,0,70,0
36,6,0,3,4,0,0,0,40,0
28,9,2,13,0,1,0,0,40,0
20,9,4,7,3,0,0,0,20,0
35,10,2,11,0,1,0,0,60,1
55,9,2,2,0,1,0,0,20,0
48,13,2,3,0,1,0,0,40,1
34,9,2,2,0,1,0,0,35,1
28,13,4,12,1,0,0,0,35,0
67,13,6,3,1,1,0,2392,40,1
37,9,2,2,0,1,0,0,40,0
44,9,4,13,4,1,0,0,70,0
25,10,4,11,1,0,0,0,40,0
21,10,4,3,1,0,4101,0,40,0
40,14,2,9,0,1,0,0,35,1
78,9,6,7,1,0,2964,0,40,0
34,9,0,5,3,1,0,0,40,0
49,9,4,0,1,0,0,0,44,0
22,12,4,0,1,0,0,0,40,0
60,9,4,4,4,1,0,0,42,0
45,9,6,10,1,1,0,0,40,1
63,11,0,7,1,0,0,0,20,0
41,9,4,2,3,0,0,0,35,0
47,9,0,0,4,0,0,0,40,0
44,9,0,2,4,1,0,0,40,0
51,10,6,9,1,0,3325,0,40,0
46,13,4,11,1,1,0,1504,40,0
41,11,2,6,0,1,0,0,40,0
50,9,2,2,0,1,0,0,30,0
47,9,2,0,0,1,0,0,50,1
35,9,4,3,1,1,0,0,45,0
56,9,2,3,0,1,0,0,55,1
45,14,0,9,1,1,0,0,45,0
48,13,0,3,4,1,0,0,58,1
40,10,2,6,0,1,2580,0,40,0
39,13,2,3,0,1,15024,0,50,1
20,10,4,7,3,1,0,0,40,0
50,16,2,9,0,1,0,1902,65,1
38,9,2,9,5,0,0,0,40,1
23,13,4,9,3,0,0,0,60,0
31,9,4,7,3,1,0,0,16,0
58,13,2,0,0,1,0,0,40,0
66,9,5,6,1,1,0,0,40,0
39,9,2,3,0,1,0,0,40,1
54,9,2,2,0,1,15024,0,52,1
26,10,2,11,0,1,0,0,50,0
51,9,0,6,1,0,0,0,40,0
34,11,4,13,3,1,0,0,40,0
50,9,2,6,0,1,3103,0,40,1
42,10,2,9,0,1,0,0,44,1
38,14,2,9,0,1,0,0,25,0
48,4,2,5,0,1,0,0,40,0
33,11,2,12,5,0,0,0,40,1
51,9,6,7,4,0,0,0,32,0
22,9,0,2,1,1,0,0,40,0
41,10,4,2,1,1,0,0,50,0
48,14,2,9,0,1,0,0,35,1
42,9,5,11,1,0,0,0,30,0
34,10,2,7,0,1,0,0,40,0
23,9,4,6,4,0,0,0,40,0
56,9,2,7,0,1,0,0,50,0
45,9,2,3,0,1,0,0,55,1
48,6,2,0,5,0,0,0,40,0
48,14,3,11,1,1,0,0,50,0
31,11,4,0,1,0,0,0,40,0
20,12,4,7,3,1,0,1719,20,0
27,10,4,11,1,1,0,0,40,0
32,9,4,7,1,0,0,0,40,0
37,9,4,7,1,1,0,0,75,0
34,9,0,8,4,0,0,0,30,0
90,9,4,7,1,0,0,0,40,0
23,10,4,6,3,0,0,0,40,0
43,10,0,0,1,0,0,0,40,0
44,13,2,3,0,1,7688,0,60,1
24,10,4,12,1,0,0,0,37,0
28,15,0,9,4,1,0,0,55,0
23,10,2,7,0,1,0,0,40,0
20,10,4,11,1,0,0,0,50,0
36,13,2,9,0,1,0,1902,50,1
61,9,2,6,0,1,0,0,40,0
53,13,2,11,0,1,0,0,40,1
30,13,2,0,0,1,7298,0,40,1
52,10,2,11,0,1,0,0,55,1
38,10,0,2,1,1,0,0,40,0
32,13,2,11,0,1,0,0,40,0
30,8,2,13,0,1,0,0,75,0
41,11,0,2,1,0,0,0,40,0
49,14,2,9,0,1,0,1902,40,1
45,9,2,2,0,1,0,0,47,1
43,9,2,3,0,1,0,0,35,0
61,9,2,6,0,1,3471,0,40,0
54,9,2,7,0,1,0,0,32,0
34,12,5,7,4,0,0,0,40,0
49,10,2,11,0,1,0,0,80,1
38,10,4,7,3,1,0,0,40,0
35,15,2,9,0,1,0,1977,80,1
36,8,2,13,0,1,0,0,40,0
30,13,2,3,0,1,0,0,50,0
36,12,0,12,1,0,0,0,60,0
22,13,4,9,3,0,0,0,20,0
38,9,2,2,0,1,0,1902,40,1
37,9,2,2,0,1,0,0,50,1
48,16,2,9,5,0,0,1902,46,1
17,7,4,0,3,1,0,0,15,0
19,10,4,2,3,1,0,0,20,0
27,13,4,11,1,0,0,1590,40,0
22,13,4,11,3,1,0,0,50,0
49,9,2,2,0,1,0,0,40,0
43,11,2,9,5,0,0,0,40,1
43,13,5,9,4,0,0,0,40,0
19,9,0,3,1,0,0,0,35,0
58,9,2,4,0,1,0,0,60,0
41,10,2,10,0,1,0,0,40,1
31,10,2,0,0,1,0,0,40,0
30,11,2,13,0,1,0,0,40,0
32,9,2,10,0,1,0,0,40,0
29,13,4,3,1,1,0,0,35,0
42,10,2,3,0,1,7298,0,52,1
38,9,0,2,3,1,0,0,28,0
41,12,2,9,0,1,0,0,40,1
44,13,4,11,1,1,0,0,50,1
31,16,3,9,1,1,0,0,60,0
34,9,0,2,1,1,0,0,40,0
21,10,4,0,3,1,0,0,40,0
22,13,4,9,3,1,0,0,20,0
62,6,2,6,0,1,0,0,40,0
29,9,2,11,5,0,0,1977,25,1
43,10,0,9,4,0,0,0,40,0
45,13,2,6,0,1,0,0,60,1
39,5,2,3,0,1,0,1651,40,0
41,13,2,3,0,1,0,0,50,0
34,12,2,9,5,0,0,0,25,1
34,9,0,0,4,0,0,0,33,0
31,13,4,9,1,1,0,0,47,0
29,9,4,5,3,1,0,0,25,0
41,13,2,2,0,1,3103,0,40,1
41,11,2,13,0,1,0,0,55,0
35,14,2,11,0,1,0,0,45,1
33,13,2,11,5,0,0,0,45,1
37,13,4,0,1,1,0,0,38,0
69,9,2,11,5,0,0,0,40,0
34,9,0,5,3,0,0,0,40,0
36,10,2,2,0,1,0,0,40,0
41,9,2,13,0,1,0,0,50,0
58,13,2,9,5,0,0,0,40,1
53,13,2,9,0,1,0,0,40,0
29,10,2,12,0,1,0,0,40,0
45,9,0,12,1,0,4865,0,40,0
34,10,2,3,0,1,0,0,38,0
36,13,2,12,0,1,0,0,40,0
48,10,0,7,4,0,0,0,35,0
20,11,4,0,3,0,0,0,40,0
35,9,2,13,0,1,0,0,50,1
63,9,6,5,1,1,0,0,40,0
41,10,0,7,4,1,0,0,45,0
28,13,2,9,0,1,0,0,45,0
30,10,4,6,1,0,0,0,40,0
31,9,4,7,4,0,0,0,40,0
37,11,4,0,3,0,0,0,38,0
31,10,2,3,0,1,0,0,50,1
46,14,2,3,0,1,0,0,45,1
35,9,2,0,0,1,0,0,60,1
27,9,2,2,0,1,0,0,53,0
41,2,2,2,0,1,0,0,35,0
19,10,4,7,3,0,0,0,20,0
20,10,4,11,1,1,0,0,45,0
59,9,6,11,4,0,0,0,40,0
40,13,4,7,1,1,0,0,37,0
56,10,2,11,0,1,0,0,60,0
33,14,2,9,0,1,15024,0,44,1
30,10,4,3,1,0,0,0,60,0
46,9,2,6,0,1,0,0,50,0
61,9,2,3,0,1,0,0,35,1
50,9,2,3,0,1,7298,0,40,1
25,9,4,7,3,1,0,0,30,0
40,10,0,0,4,0,0,0,39,0
51,9,2,2,0,1,0,0,54,0
43,9,2,10,0,1,0,0,40,0
34,10,2,4,0,1,0,0,54,0
46,9,2,3,0,1,0,0,45,1
28,14,2,9,5,0,0,0,50,1
20,9,4,5,3,1,0,0,28,0
44,11,2,2,0,1,3411,0,40,0
51,9,6,13,4,1,0,0,40,0
33,13,2,11,0,1,0,0,60,1
54,12,2,12,0,1,0,0,40,1
50,13,2,9,5,0,0,1977,40,1
33,9,0,0,1,0,0,0,40,0
65,13,2,0,0,1,10605,0,20,1
88,15,2,9,0,1,0,0,40,0
40,9,0,13,1,1,0,0,40,0
51,9,0,0,1,0,0,0,43,0
50,7,0,7,1,0,0,0,40,0
25,14,2,4,1,1,0,0,99,1
20,11,4,7,1,1,0,0,30,0
47,9,2,7,0,1,0,0,40,0
22,11,4,0,3,0,0,0,30,0
50,9,2,9,0,1,0,0,48,1
47,9,4,0,4,0,0,0,40,0
24,7,4,7,1,1,0,0,45,0
40,13,0,3,1,0,0,0,45,1
36,13,2,9,0,1,0,0,40,0
32,9,2,0,0,1,0,0,40,0
44,9,2,2,0,1,0,0,40,0
59,10,4,3,3,0,0,0,40,0
65,9,2,2,0,1,0,0,30,0
24,13,4,0,1,0,0,0,65,0
27,13,4,9,3,1,0,0,35,0
51,11,0,7,1,1,0,0,40,0
48,10,2,2,0,1,0,0,40,1
39,9,2,13,0,1,0,0,60,0
28,13,2,12,0,1,0,0,40,0
19,10,4,7,3,0,0,0,25,0
49,13,0,9,1,0,0,0,40,0
51,12,2,9,0,1,0,0,60,0
59,14,2,9,0,1,0,0,55,0
18,9,4,6,3,0,0,0,40,0
45,9,2,0,0,1,0,0,80,1
30,13,2,9,0,1,0,0,50,1
37,13,0,2,1,1,0,0,35,0
44,13,4,7,1,1,0,0,40,1
33,10,2,2,0,1,0,0,40,0
61,14,2,11,0,1,0,0,40,1
61,9,2,10,0,1,0,0,40,0
38,13,2,11,0,1,0,0,42,1
36,9,2,6,0,1,0,0,45,0
44,10,2,11,0,1,5178,0,60,1
37,10,5,0,3,1,0,0,62,0
31,10,0,2,4,0,0,0,20,0
54,16,2,9,0,1,15024,0,45,1
20,10,4,7,3,1,0,0,16,0
48,10,2,2,0,1,7688,0,40,1
31,13,0,3,1,1,4650,0,45,0
38,15,2,9,0,1,0,0,40,1
45,9,2,2,0,1,0,0,40,1
48,9,2,2,0,1,0,0,40,0
53,10,2,2,0,1,0,0,40,0
55,9,6,0,3,0,0,0,40,0
29,9,4,0,1,0,0,0,40,0
36,13,2,9,0,1,0,0,60,1
42,10,2,4,0,1,0,0,60,0
50,9,0,0,4,0,0,0,40,0
75,15,2,9,0,1,0,0,35,0
46,13,2,9,0,1,0,1902,40,1
52,9,0,0,4,0,0,0,40,0
27,13,4,0,1,0,0,0,40,0
43,9,2,2,0,1,0,0,45,0
31,7,5,7,1,0,0,0,42,0
23,10,4,11,1,0,0,0,30,0
34,9,4,11,1,0,0,0,24,0
41,9,2,11,2,0,0,0,40,0
31,9,4,7,3,0,0,0,30,0
42,10,4,0,3,0,0,0,40,0
35,14,4,9,1,1,0,0,45,1
55,9,5,0,1,0,0,0,25,0
36,9,6,3,1,0,0,0,40,0
65,9,2,3,0,1,0,0,59,1
38,10,4,7,1,1,0,0,12,0
62,10,6,7,1,0,0,0,20,0
54,15,2,9,0,1,99999,0,60,1
49,9,0,0,1,1,0,0,40,0
34,9,2,0,5,0,0,0,40,0
32,9,4,5,3,0,0,0,40,0
51,14,2,3,0,1,15024,0,50,1
48,10,2,3,0,1,0,0,60,0
52,9,0,0,1,0,0,0,43,0
28,10,4,13,1,1,0,1762,40,0
29,9,2,2,0,1,0,0,40,0
38,13,4,0,1,0,0,0,50,0
57,9,2,11,0,1,0,0,50,1
43,13,2,9,0,1,0,0,40,1
37,10,5,0,1,1,0,0,40,0
30,9,2,2,0,1,0,0,40,0
53,9,2,13,0,1,0,0,48,1
73,9,6,7,1,0,0,0,37,0
22,10,4,2,3,1,0,0,35,0
31,9,4,11,1,0,0,0,45,0
38,13,2,9,0,1,0,1887,40,1
50,10,2,2,0,1,0,0,35,0
37,10,2,0,0,1,0,0,37,0
44,13,0,10,1,1,0,0,40,0
47,13,4,3,4,0,0,0,45,0
27,10,2,7,0,1,0,0,40,0
28,12,4,7,1,0,0,0,80,0
25,9,4,12,1,0,0,0,40,0
20,10,4,7,4,0,0,0,40,0
51,13,2,0,0,1,0,0,40,1
46,13,2,11,0,1,0,1977,40,1
67,13,2,10,0,1,6514,0,7,1
47,9,2,13,0,1,0,0,35,0
42,9,2,11,0,1,0,0,40,0
52,9,4,11,1,1,0,1876,50,0
42,12,0,9,4,0,0,0,40,1
21,10,4,4,3,1,0,0,10,0
50,9,2,0,5,0,5178,0,40,1
46,10,2,13,0,1,0,0,40,0
47,13,2,11,0,1,15024,0,50,1
57,6,2,7,0,1,0,0,40,0
37,13,4,3,1,1,0,0,45,0
50,9,2,2,0,1,0,0,40,0
63,2,6,7,4,0,0,0,30,0
39,9,2,13,0,1,0,0,65,0
46,14,2,9,0,1,0,0,35,0
36,9,2,5,0,1,0,0,40,0
26,3,2,2,0,1,0,1628,50,0
21,10,4,7,1,1,0,0,57,0
41,12,2,12,0,1,0,0,40,0
44,10,4,7,3,1,0,0,40,0
22,9,2,2,0,1,0,0,40,0
29,10,4,1,1,1,0,0,60,0
29,9,4,7,4,0,0,0,40,0
58,10,2,13,5,0,0,0,40,1
36,15,2,9,0,1,0,0,50,0
30,11,2,3,0,1,0,0,48,0
37,13,2,6,0,1,0,0,43,1
29,11,4,6,1,1,0,0,40,0
26,3,4,0,3,0,0,0,40,0
43,9,2,11,0,1,0,0,45,0
49,9,2,2,5,0,0,0,40,1
45,13,2,3,0,1,0,0,40,0
28,13,4,9,1,0,0,0,40,0
51,9,0,0,4,0,0,0,40,0
32,10,2,5,0,1,0,0,50,1
24,9,4,6,3,0,0,0,40,0
35,16,2,9,0,1,7298,0,40,1
41,13,2,9,0,1,0,0,40,1
48,13,2,2,0,1,0,0,45,1
61,9,6,0,4,0,1471,0,35,0
20,10,4,0,3,1,0,0,30,0
27,9,4,11,1,1,0,0,50,1
55,10,2,13,0,1,0,0,24,1
39,9,2,0,0,1,0,0,40,1
52,9,6,7,4,0,0,0,40,1
24,9,4,11,3,0,0,0,20,0
29,7,4,7,4,0,0,0,40,0
25,9,4,6,2,1,0,0,40,0
20,10,4,6,1,0,0,0,40,0
23,9,4,6,1,1,0,0,35,0
57,15,2,9,0,1,0,0,60,0
51,11,2,9,0,1,0,0,40,1
33,10,4,9,1,0,3674,0,16,0
39,13,4,9,1,1,0,0,40,0
40,9,2,3,0,1,0,0,40,1
71,13,0,12,3,0,2329,0,16,0
38,10,2,3,0,1,0,0,40,0
28,15,4,9,4,1,0,0,40,0
57,14,3,9,1,0,0,0,40,0
47,10,0,0,1,1,0,0,40,0
59,9,4,0,3,1,0,0,40,0
26,9,4,11,1,1,0,0,40,0
35,13,4,0,3,0,0,0,40,0
61,13,2,3,0,1,0,0,50,1
34,10,4,9,1,1,0,0,50,1
32,13,2,2,0,1,7688,0,50,1
42,9,5,11,3,0,0,0,40,0
39,10,2,2,0,1,0,0,40,0
58,3,0,6,1,1,0,0,40,0
61,9,2,4,0,1,0,1848,60,1
40,6,4,2,2,1,0,0,55,0
31,13,4,12,1,1,0,0,37,0
36,9,4,11,1,1,0,0,50,0
23,10,4,6,3,1,0,0,40,0
33,9,4,2,1,1,0,0,41,0
52,9,2,2,0,1,0,0,40,1
22,9,4,7,1,0,0,0,24,0
51,10,0,11,4,0,0,0,40,0
31,11,4,3,1,0,0,0,40,0
49,9,0,3,4,0,0,0,40,0
49,9,2,6,5,0,0,0,40,0
53,10,6,0,1,0,0,0,40,0
52,9,2,3,0,1,99999,0,40,1
20,6,4,5,3,1,0,0,40,0
26,12,4,7,3,1,0,0,40,0
43,14,4,7,1,0,0,0,30,0
46,13,2,11,0,1,0,0,52,0
43,11,4,0,1,0,0,0,35,0
41,9,0,11,4,0,0,0,40,0
44,9,2,13,0,1,0,0,55,0
54,9,2,4,0,1,0,0,40,0
65,14,2,11,0,1,20051,0,40,1
32,13,0,3,4,0,0,0,40,0
25,10,5,0,3,1,0,0,40,0
23,13,4,11,1,1,0,0,50,0
25,13,4,9,1,1,0,0,45,0
19,10,4,5,3,1,0,0,50,0
37,9,2,3,0,1,0,0,60,0
45,10,4,6,3,1,0,0,45,0
37,9,4,11,1,1,0,0,44,0
40,10,0,3,2,1,0,1564,70,1
17,7,4,7,3,1,0,0,5,0
27,13,4,12,1,0,0,0,40,0
59,9,0,11,4,0,0,1762,30,0
19,9,4,0,4,0,0,0,40,0
43,6,4,6,1,1,0,0,40,0
42,6,4,13,4,1,0,0,40,1
54,9,2,13,0,1,5013,0,40,0
54,14,2,11,0,1,0,0,50,0
51,6,2,5,0,1,2105,0,45,0
50,9,2,13,0,1,0,0,60,1
40,9,4,0,1,0,0,0,40,0
55,12,2,12,0,1,0,0,25,0
50,9,0,0,1,0,0,0,40,0
31,9,2,2,0,1,0,0,50,0
24,9,2,7,0,1,0,0,45,1
30,7,0,11,3,1,0,0,40,0
39,12,2,2,5,0,0,0,50,1
37,9,0,13,1,1,0,0,50,0
33,9,2,13,0,1,0,0,40,0
48,9,6,7,4,0,0,0,40,0
43,9,2,7,0,1,0,0,78,0
39,13,2,9,0,1,0,0,40,1
53,10,2,3,0,1,0,0,45,1
52,6,2,3,0,1,0,0,60,0
28,10,2,0,0,1,0,0,20,0
32,9,4,7,1,1,0,0,52,0
31,13,2,11,0,1,0,0,90,1
31,13,2,9,5,0,0,0,40,1
47,10,4,0,1,0,0,0,40,0
40,11,2,5,0,1,0,0,40,0
40,12,4,0,3,0,0,0,45,0
41,7,0,7,1,1,0,0,40,0
53,9,2,0,0,1,0,0,40,0
46,7,0,6,4,1,0,0,43,0
45,13,2,4,0,1,4386,0,35,1
39,5,2,7,5,0,3411,0,34,0
19,9,4,6,1,1,0,0,40,0
57,9,2,13,0,1,0,1887,40,1
49,11,2,6,5,0,0,0,40,0
59,9,0,3,1,0,0,0,40,0
32,11,0,11,1,1,0,0,50,1
35,10,4,10,1,1,0,0,40,0
58,6,2,13,5,0,0,0,40,0
28,13,4,7,1,1,0,0,43,0
36,12,2,0,5,0,0,0,40,1
41,14,0,9,4,0,0,0,35,0
47,9,2,11,0,1,0,0,40,1
50,9,2,2,0,1,0,1672,60,0
36,9,2,3,0,1,0,0,50,1
38,11,0,2,1,1,0,0,40,0
56,9,2,7,0,1,0,1902,60,1
50,11,2,13,0,1,0,0,45,0
45,10,2,11,0,1,5013,0,40,0
44,9,2,3,0,1,0,0,66,0
51,10,2,3,0,1,0,0,45,1
44,10,2,3,0,1,0,0,50,1
25,9,0,2,1,1,0,0,50,0
60,7,6,13,4,1,0,0,40,0
49,14,2,3,0,1,0,0,50,1
46,9,2,2,0,1,0,0,60,1
56,9,6,0,4,0,0,0,38,0
25,9,0,2,1,1,3325,0,45,0
22,10,4,13,1,1,0,0,40,0
41,15,2,9,0,1,0,0,60,1
48,9,2,3,0,1,7688,0,40,1
46,6,4,6,1,1,0,0,40,0
30,10,4,2,1,1,0,0,40,1
39,9,2,13,0,1,0,0,40,1
40,6,0,2,1,1,0,0,40,0
70,9,2,0,0,1,0,0,40,0
35,10,2,2,0,1,0,2051,45,0
49,14,0,3,1,0,0,0,75,0
24,11,4,10,1,1,0,0,60,0
40,12,2,9,0,1,7298,0,36,1
61,15,2,13,0,1,0,0,5,1
25,13,4,9,3,1,0,0,40,0
28,13,4,9,1,0,0,0,40,0
69,14,2,9,0,1,0,0,11,0
22,10,4,5,3,0,0,0,36,0
47,9,2,0,0,1,0,0,38,0
38,9,0,7,4,0,0,0,48,0
26,11,4,0,3,0,0,0,40,0
17,7,4,0,3,0,0,0,24,0
33,10,4,7,1,1,0,0,35,0
43,9,3,2,1,1,0,0,40,0
58,11,2,2,0,1,0,0,40,1
53,9,2,11,0,1,99999,0,40,1
26,9,4,2,1,1,0,0,25,0
43,13,2,9,0,1,0,0,40,1
31,6,2,4,0,1,2105,0,40,0
30,9,4,0,4,1,0,2001,42,0
25,9,4,7,3,0,0,0,25,0
57,9,0,0,4,0,0,0,40,0
37,14,0,3,4,1,0,0,60,1
32,10,2,11,0,1,0,0,48,0
26,9,0,3,1,0,0,0,41,0
45,9,2,0,0,1,0,0,40,1
53,9,2,0,0,1,15024,0,35,1
27,9,4,5,2,1,0,0,40,0
28,7,2,2,0,1,0,0,50,1
32,7,0,11,1,1,0,0,43,1
35,13,0,11,1,0,0,1980,65,0
36,10,2,3,0,1,0,0,55,1
19,10,4,0,1,1,0,0,40,0
37,13,2,3,0,1,0,0,80,1
49,10,0,6,1,1,3325,0,45,0
20,10,4,7,1,1,0,0,45,0
64,13,2,3,0,1,15024,0,55,1
32,12,2,2,0,1,0,0,42,0
